Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/190,50,23,5,6.85553947999324,2.940183999726287,47.40815100012696,74.62,0.08323916984406189,0.03829001812826847,5,7,7,7,10,11,47,47,47,47,47
GET,/get_data/191,66,29,6,6.838511272690084,3.0993660002422985,21.24775500033138,76.27272727272727,0.1098757041941617,0.048278718509555896,6,6,8,8,13,17,21,21,21,21,21
GET,/get_data/192,48,12,5,7.165144895812621,2.816804999838496,50.22776199984946,87.25,0.07990960305029941,0.019977400762574853,6,6,8,8,11,15,50,50,50,50,50
GET,/get_data/193,55,19,6,6.626521818221094,2.9619450001519,22.54343399999925,81.34545454545454,0.09156308682846809,0.03163088454074352,6,7,8,8,10,13,15,23,23,23,23
GET,/get_data/194,51,21,5,6.053370411800464,2.62449399997422,18.377918000169302,77.76470588235294,0.08490395324094313,0.034960451334505996,5,6,7,7,8,11,11,18,18,18,18
GET,/get_data/195,42,17,5,5.9447764522679964,3.0942430003051413,21.451669999805745,78.73809523809524,0.06992090266901199,0.028301317746981042,5,6,6,6,8,10,21,21,21,21,21
GET,/get_data/196,57,23,6,6.788272877178028,3.4225559998048993,25.46250199975475,78.21052631578948,0.09489265362223055,0.03829001812826847,6,6,7,8,10,16,19,25,25,25,25
GET,/get_data/197,53,22,6,8.121833113252578,2.839278999999806,34.01307300009648,77.0,0.08823352003470561,0.036625234731387235,6,7,8,10,15,26,31,34,34,34,34
GET,/get_data/198,54,28,5,5.598888907376965,3.1864409993431764,18.723054000020056,72.48148148148148,0.08989830343158685,0.046613935112674657,5,6,6,6,7,9,12,19,19,19,19
GET,/get_data/199,52,20,6,5.998496577000458,2.819276000082027,12.480762999985018,79.84615384615384,0.08656873663782437,0.03329566793762476,6,6,7,7,8,9,11,12,12,12,12
GET,/get_data/2,119,0,5,6.103229226903008,2.98639800030287,27.143798999986757,98.0,0.19810922422886731,0.0,5,6,7,7,9,12,20,23,27,27,27
GET,/get_data/20,90,0,5,6.12804038891631,2.8674019999925804,23.98996600004466,100.0,0.14983050571931142,0.0,5,6,6,7,9,11,20,24,24,24,24
GET,/get_data/200,49,28,5,6.453098081655465,2.8982949997953256,31.85504300017783,69.57142857142857,0.08157438644718065,0.046613935112674657,5,6,7,7,10,15,32,32,32,32,32
GET,/get_data/201,43,15,5,5.718871651128592,3.1903959998089704,10.258991999762657,80.51162790697674,0.07158568606589323,0.024971750953218567,5,6,7,7,8,9,10,10,10,10,10
GET,/get_data/202,39,13,5,8.503656076953074,2.987465999467531,51.19183199985855,80.66666666666667,0.06492655247836827,0.021642184159456093,5,6,7,7,19,37,51,51,51,51,51
GET,/get_data/203,56,26,6,6.147177446499492,3.5876270003427635,20.224526000674814,74.39285714285714,0.09322787022534931,0.043284368318912185,6,6,7,7,8,10,11,20,20,20,20
GET,/get_data/204,49,15,6,6.924451755172153,3.019891999883839,19.783548000305018,84.16326530612245,0.08157438644718065,0.024971750953218567,6,7,8,9,12,13,20,20,20,20,20
GET,/get_data/205,47,19,6,6.62461314897805,3.0199980001270887,19.651358999908553,78.17021276595744,0.07824481965341817,0.03163088454074352,6,7,7,7,10,16,20,20,20,20,20
GET,/get_data/206,41,14,6,6.088392853698457,3.483324000171706,13.180711999666528,80.90243902439025,0.06825611927213075,0.023306967556337328,6,6,7,7,9,10,13,13,13,13,13
GET,/get_data/207,53,16,5,5.645052792389388,2.867485999558994,12.242148999575875,83.69811320754717,0.08823352003470561,0.026636534350099807,5,6,7,7,8,8,9,12,12,12,12
GET,/get_data/208,57,32,6,7.0693861403573495,3.1588679999003944,44.13281899996946,69.6842105263158,0.09489265362223055,0.05327306870019961,6,7,7,8,11,15,22,44,44,44,44
GET,/get_data/209,69,29,5,5.796095072477381,2.8759240003637387,15.107792999970115,76.14492753623189,0.11487005438480541,0.048278718509555896,5,6,7,7,9,9,12,15,15,15,15
GET,/get_data/21,94,0,5,5.965028553186749,2.7064249998147716,26.66673700014144,98.0,0.15648963930683635,0.0,5,6,6,7,8,11,24,27,27,27,27
GET,/get_data/210,39,18,6,6.53516174355527,3.020690000084869,39.79514200000267,75.07692307692308,0.06492655247836827,0.02996610114386228,6,6,6,7,9,12,40,40,40,40,40
GET,/get_data/211,46,19,6,6.901160913091941,2.9176790003475617,29.53157599995393,78.28260869565217,0.07658003625653693,0.03163088454074352,6,7,7,7,10,14,30,30,30,30,30
GET,/get_data/212,47,20,5,5.827317617012283,2.9032030001872045,18.188795000241953,77.59574468085107,0.07824481965341817,0.03329566793762476,5,6,7,7,8,12,18,18,18,18,18
