Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/get_data/170,104,21,5,6.74061760571476,2.9270720001477457,68.53782599955593,89.89423076923077,0.11977622441088079,0.024185583775274005,5,6,7,8,9,11,15,28,69,69,69
GET,/get_data/171,106,13,6,7.517891217009989,3.085220000684785,69.96516799972596,93.37735849056604,0.12207961334185927,0.014972028051360099,6,6,7,8,11,15,27,31,70,70,70
GET,/get_data/172,108,22,5,6.3882673518441555,2.9918120008005644,60.34383299993351,89.79629629629629,0.12438300227283774,0.025337278240763244,5,6,6,7,9,11,15,16,60,60,60
GET,/get_data/173,121,17,5,6.532169611583706,2.748570999756339,49.95070399991164,90.69421487603306,0.13935503032419783,0.01957880591331705,5,6,7,7,8,10,24,41,50,50,50
GET,/get_data/174,109,19,6,6.8317486330303225,3.260888000113482,27.237788000093133,90.58715596330275,0.12553469673832698,0.02188219484429553,6,7,8,8,10,12,17,27,27,27,27
GET,/get_data/175,100,15,5,6.299610949972703,2.5135320001936634,33.191734999945766,91.05,0.11516944654892383,0.017275416982338573,5,6,7,7,9,12,20,33,33,33,33
GET,/get_data/176,90,15,6,7.3777835444010025,2.5722999998833984,61.30795500030217,90.16666666666667,0.10365250189403145,0.017275416982338573,6,7,8,8,10,14,30,61,61,61,61
GET,/get_data/177,104,22,6,7.1760812403847645,3.1697780000286,43.90413300006912,88.57692307692308,0.11977622441088079,0.025337278240763244,6,6,7,7,11,17,34,36,44,44,44
GET,/get_data/178,97,16,6,6.876284123650621,2.644293000230391,43.21421799977543,91.09278350515464,0.11171436315245611,0.018427111447827813,6,6,7,7,9,15,41,43,43,43,43
GET,/get_data/179,95,26,6,6.615068021050033,3.0864069995004684,39.06496200033871,85.22105263157894,0.10941097422147764,0.029944056102720197,6,6,7,7,9,10,28,39,39,39,39
GET,/get_data/18,153,0,5,5.781471333333315,2.376742999331327,20.579554000050848,99.0,0.17620925321985348,0.0,5,6,7,7,8,10,11,17,21,21,21
GET,/get_data/180,98,17,5,5.991726112249441,2.836033000221505,20.397388999754185,90.63265306122449,0.11286605761794535,0.01957880591331705,6,6,6,6,8,10,18,20,20,20,20
GET,/get_data/181,93,11,5,6.101837774265302,2.4948509999376256,29.16863900009048,94.49462365591398,0.10710758529049917,0.012668639120381622,5,6,7,7,8,10,21,29,29,29,29
GET,/get_data/182,112,20,5,6.46244925004729,3.0735569998796564,41.0028650003369,88.71428571428571,0.1289897801347947,0.023033889309784766,5,6,7,7,9,12,23,25,41,41,41
GET,/get_data/183,107,21,6,6.586395205618471,2.8570509994096938,31.441520000043965,90.20560747663552,0.1232313078073485,0.024185583775274005,6,6,7,8,10,11,16,21,31,31,31
GET,/get_data/184,123,17,6,6.6219344065225085,2.821003999997629,27.453260000129376,93.39837398373983,0.1416584192551763,0.01957880591331705,6,6,7,8,9,11,25,25,27,27,27
GET,/get_data/185,100,16,5,6.018145539987927,3.0425980003201403,22.55432899983134,91.36,0.11516944654892383,0.018427111447827813,5,6,7,7,8,11,13,23,23,23,23
GET,/get_data/186,92,20,5,6.131728304378315,2.7549719998205546,14.696108999487478,89.04347826086956,0.10595589082500993,0.023033889309784766,5,6,7,8,9,11,13,15,15,15,15
GET,/get_data/187,111,20,5,6.109931477473216,2.996437000547303,16.679510999892955,91.09009009009009,0.12783808566930546,0.023033889309784766,5,6,7,7,9,10,13,14,17,17,17
GET,/get_data/188,95,29,6,6.664779221012539,3.016671999830578,25.741638999988936,84.21052631578948,0.10941097422147764,0.033399139499187915,6,7,7,8,10,14,21,26,26,26,26
GET,/get_data/189,108,20,5,6.570486194484012,3.057226999771956,27.59845899981883,90.81481481481481,0.12438300227283774,0.023033889309784766,6,7,7,8,11,12,15,19,28,28,28
GET,/get_data/19,140,0,5,6.665098799979725,2.587117000075523,67.51628500023799,98.0,0.16123722516849337,0.0,5,6,7,7,10,12,21,25,68,68,68
GET,/get_data/190,75,15,6,7.303431053308789,3.1587729999955627,55.658797999967646,90.0,0.08637708491169288,0.017275416982338573,6,7,8,8,11,12,30,56,56,56,56
GET,/get_data/191,98,22,6,6.8836696530302195,3.272257999924477,32.037548999596765,87.87755102040816,0.11286605761794535,0.025337278240763244,6,6,7,7,10,17,26,32,32,32,32
GET,/get_data/192,105,22,5,6.623851809551222,2.5458930003878777,38.504301000102714,88.68571428571428,0.12092791887637003,0.025337278240763244,5,6,7,7,9,12,22,27,39,39,39
GET,/get_data/193,78,9,6,7.898943423125997,2.5800520006669103,111.29117800010135,94.65384615384616,0.08983216830816058,0.010365250189403145,6,6,7,7,10,15,32,110,110,110,110
GET,/get_data/194,90,17,6,6.628881977788599,2.8149550007583457,17.98344700000598,89.8,0.10365250189403145,0.01957880591331705,6,6,7,8,11,14,17,18,18,18,18
GET,/get_data/195,105,21,6,7.230915390469558,2.9491440000128932,66.16110600043612,89.2,0.12092791887637003,0.024185583775274005,6,6,7,8,10,15,28,33,66,66,66
GET,/get_data/196,96,24,6,6.635366104148943,3.0610340008934145,23.910512999464117,87.25,0.11056266868696688,0.02764066717174172,6,7,7,8,10,11,23,24,24,24,24
GET,/get_data/197,95,24,6,6.171215610543425,2.9158850002204417,16.476078000778216,86.3578947368421,0.10941097422147764,0.02764066717174172,6,7,7,8,9,10,12,16,16,16,16
GET,/get_data/198,93,18,5,7.056308365624699,3.067878999900131,51.94571900028677,90.35483870967742,0.10710758529049917,0.02073050037880629,5,6,7,7,9,16,39,52,52,52,52
GET,/get_data/199,88,16,5,6.181021931824531,3.229021000151988,25.61419899984685,91.0,0.10134911296305298,0.018427111447827813,5,6,7,7,9,10,13,26,26,26,26
GET,/get_data/2,128,0,5,6.205882671885377,2.8335760002846655,61.45819700032007,98.0,0.1474168915826225,0.0,5,6,6,7,9,10,13,24,61,61,61
GET,/get_data/20,156,0,5,6.059849634609166,2.468265000061365,32.248850999621936,100.0,0.17966433661632117,0.0,5,6,6,7,8,12,13,25,32,32,32
